er30001,er30002,sex,er32022,er32049,er30733,er30734,er30735,age,education,earnings,hours,id,lnearns,aveearnings,edcat,aveearnsbyed,d1,d2,d3,eddummy1,eddummy2,eddummy3,eddummy4,d1education,aveage,agedemean,agesqdemean
7013,1,male,5,1,4549,1,10,37,12,19500,2080,3328.0,9.87817,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-1.3799533799533776,1.904271330844751
7020,170,male,3,4,1507,3,88,35,15,10000,1040,3329.0,9.2103405,28706.646,3,35961.016,1.0,1.0,1,0,0,1,0,15.0,38.37995337995338,-3.3799533799533776,11.42408485065826
7020,171,male,98,2,9285,2,88,30,,,,3330.0,,,,,,,,,,,,,38.37995337995338,-8.379953379953378,70.22361865019204
7024,1,male,2,4,7150,1,10,44,10,39000,2196,3331.0,10.571317,28706.646,1,15501.527,1.0,1.0,1,1,0,0,0,10.0,38.37995337995338,5.620046620046622,31.584924011497463
7032,1,male,4,5,2517,1,10,31,15,18000,1032,3332.0,9.798127,28706.646,3,35961.016,1.0,1.0,1,0,0,1,0,15.0,38.37995337995338,-7.379953379953378,54.46371189028528
7033,1,male,1,1,5288,1,10,30,6,0,0,3333.0,,28706.646,1,14874.439,0.0,0.0,0,1,0,0,0,0.0,38.37995337995338,-8.379953379953378,70.22361865019204
7035,3,male,2,1,1003,3,30,31,12,3000,1008,3334.0,8.006368,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-7.379953379953378,54.46371189028528
7036,1,male,3,1,5909,1,10,44,17,15000,2000,3335.0,9.615806,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,5.620046620046622,31.584924011497463
7039,1,male,99,2,3723,1,10,35,12,44000,1999,3336.0,10.691945,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-3.3799533799533776,11.42408485065826
7040,1,male,3,1,4669,1,10,39,12,0,0,3337.0,,28706.646,2,23669.322,0.0,0.0,0,0,1,0,0,0.0,38.37995337995338,0.6200466200466224,0.3844578110312405
7042,1,male,2,1,7632,1,10,47,6,32000,3536,3338.0,10.373491,28706.646,1,14874.439,1.0,1.0,1,1,0,0,0,6.0,38.37995337995338,8.620046620046622,74.3052037317772
7046,1,male,2,1,9432,1,10,39,16,50000,2671,3339.0,10.819778,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,0.6200466200466224,0.3844578110312405
7047,1,male,1,5,3466,1,10,44,10,500,60,3340.0,6.214608,28706.646,1,15501.527,1.0,1.0,1,1,0,0,0,10.0,38.37995337995338,5.620046620046622,31.584924011497463
7049,1,male,6,1,4652,1,10,49,9,42000,2842,3341.0,10.645425,28706.646,1,15274.12,1.0,1.0,1,1,0,0,0,9.0,38.37995337995338,10.620046620046622,112.78539021196369
7062,1,male,99,2,7687,1,10,48,12,11000,2090,3342.0,9.305651,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,9.620046620046622,92.54529697187044
7068,1,male,2,1,1849,1,10,46,14,30000,1970,3343.0,10.308952,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,7.620046620046622,58.06511049168395
7069,1,male,2,1,2941,1,10,41,16,26100,1906,3344.0,10.16969,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,2.6200466200466224,6.86464429121773
7070,1,male,2,1,7723,1,10,48,12,32000,3000,3345.0,10.373491,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,9.620046620046622,92.54529697187044
7081,1,male,4,1,3557,1,10,36,10,14500,2000,3346.0,9.581903,28706.646,1,15501.527,1.0,1.0,1,1,0,0,0,10.0,38.37995337995338,-2.3799533799533776,5.6641780907515065
7084,1,male,2,1,1770,1,10,46,14,44000,1888,3347.0,10.691945,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,7.620046620046622,58.06511049168395
7087,1,male,3,1,2002,1,10,47,10,16000,2520,3348.0,9.680344,28706.646,1,15501.527,1.0,1.0,1,1,0,0,0,10.0,38.37995337995338,8.620046620046622,74.3052037317772
7088,1,male,2,1,1822,1,10,32,13,27000,1728,3349.0,10.203592,28706.646,3,25369.125,1.0,1.0,1,0,0,1,0,13.0,38.37995337995338,-6.379953379953378,40.70380513037853
7095,1,male,6,1,2251,1,10,45,16,55000,2115,3350.0,10.915089,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,6.620046620046622,43.82501725159071
7096,1,male,4,1,928,1,10,36,6,326,1568,3351.0,5.786897,28706.646,1,14874.439,1.0,1.0,1,1,0,0,0,6.0,38.37995337995338,-2.3799533799533776,5.6641780907515065
7101,1,male,3,1,9209,1,10,40,12,55000,2384,3352.0,10.915089,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,1.6200466200466224,2.6245510511244854
7102,1,male,2,1,8499,1,10,36,15,20000,1284,3353.0,9.903487,28706.646,3,35961.016,1.0,1.0,1,0,0,1,0,15.0,38.37995337995338,-2.3799533799533776,5.6641780907515065
7103,1,male,99,2,43,1,10,32,12,30000,2040,3354.0,10.308952,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-6.379953379953378,40.70380513037853
7105,1,male,3,1,3271,1,10,42,14,30000,1984,3355.0,10.308952,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,3.6200466200466224,13.104737531310974
7106,1,male,3,1,5740,1,10,34,12,16000,1896,3356.0,9.680344,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-4.379953379953378,19.183991610565016
7110,1,male,2,1,6945,1,10,43,14,60000,2020,3357.0,11.0021,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,4.620046620046622,21.34483077140422
7115,1,male,99,2,7440,1,10,30,3,14000,1742,3358.0,9.546813,28706.646,1,12503.4375,1.0,1.0,1,1,0,0,0,3.0,38.37995337995338,-8.379953379953378,70.22361865019204
7118,1,male,3,1,8007,1,10,49,8,25000,1898,3359.0,10.126631,28706.646,1,14200.359,1.0,1.0,1,1,0,0,0,8.0,38.37995337995338,10.620046620046622,112.78539021196369
7120,1,male,4,1,9174,1,10,44,9,23000,2241,3360.0,10.043249,28706.646,1,15274.12,1.0,1.0,1,1,0,0,0,9.0,38.37995337995338,5.620046620046622,31.584924011497463
7121,171,male,2,4,9071,2,88,31,10,25000,2600,3361.0,10.126631,28706.646,1,15501.527,1.0,1.0,1,1,0,0,0,10.0,38.37995337995338,-7.379953379953378,54.46371189028528
7123,170,male,1,2,4660,11,88,30,5,680,88,3362.0,6.522093,28706.646,1,10654.4,1.0,1.0,1,1,0,0,0,5.0,38.37995337995338,-8.379953379953378,70.22361865019204
7126,1,male,5,1,7235,1,10,49,12,30000,1568,3363.0,10.308952,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,10.620046620046622,112.78539021196369
7129,1,male,4,1,6982,1,10,34,6,10000,2035,3364.0,9.2103405,28706.646,1,14874.439,1.0,1.0,1,1,0,0,0,6.0,38.37995337995338,-4.379953379953378,19.183991610565016
7133,1,male,2,1,4048,1,10,46,17,28000,2034,3365.0,10.23996,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,7.620046620046622,58.06511049168395
7135,170,male,98,4,1965,2,30,31,12,1032,172,3366.0,6.939254,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-7.379953379953378,54.46371189028528
7138,8,male,99,2,5843,7,70,42,12,0,0,3367.0,,28706.646,2,23669.322,0.0,0.0,0,0,1,0,0,0.0,38.37995337995338,3.6200466200466224,13.104737531310974
7138,170,male,99,2,8435,2,72,40,,,,3368.0,,,,,,,,,,,,,38.37995337995338,1.6200466200466224,2.6245510511244854
7143,1,male,3,1,3314,1,10,30,7,23800,2486,3369.0,10.077441,28706.646,1,15295.629,1.0,1.0,1,1,0,0,0,7.0,38.37995337995338,-8.379953379953378,70.22361865019204
7144,2,male,1,4,4485,1,10,47,8,34000,1816,3370.0,10.434115,28706.646,1,14200.359,1.0,1.0,1,1,0,0,0,8.0,38.37995337995338,8.620046620046622,74.3052037317772
7148,1,male,3,4,1481,1,10,43,14,21000,2250,3371.0,9.952278,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,4.620046620046622,21.34483077140422
7155,1,male,2,1,5959,1,10,48,12,18000,2160,3372.0,9.798127,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,9.620046620046622,92.54529697187044
7158,1,male,2,1,3291,1,10,48,12,20000,1960,3373.0,9.903487,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,9.620046620046622,92.54529697187044
7159,170,male,99,4,4554,3,33,32,,,,3374.0,,,,,,,,,,,,,38.37995337995338,-6.379953379953378,40.70380513037853
7160,5,male,3,4,1457,1,10,36,,,,3375.0,,,,,,,,,,,,,38.37995337995338,-2.3799533799533776,5.6641780907515065
7160,176,male,99,1,2723,1,10,43,12,7846,692,3376.0,8.967759,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,4.620046620046622,21.34483077140422
7161,1,male,2,4,391,1,10,38,14,15800,2564,3377.0,9.667766,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,-0.37995337995337763,0.14436457093799576
7163,1,male,2,1,2990,1,10,39,16,15000,2308,3378.0,9.615806,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,0.6200466200466224,0.3844578110312405
7166,1,male,4,1,1765,1,10,44,14,48000,2688,3379.0,10.778956,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,5.620046620046622,31.584924011497463
7168,1,male,99,2,6987,1,10,31,14,15508,1540,3380.0,9.649112,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,-7.379953379953378,54.46371189028528
7169,1,male,3,1,1358,1,10,47,12,19000,2335,3381.0,9.852194,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,8.620046620046622,74.3052037317772
7170,1,male,1,1,1994,1,10,30,12,27000,2166,3382.0,10.203592,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-8.379953379953378,70.22361865019204
7172,2,male,4,4,5577,71,30,38,,,,3383.0,,,,,,,,,,,,,38.37995337995338,-0.37995337995337763,0.14436457093799576
7178,1,male,99,1,4684,1,10,40,14,18000,1960,3384.0,9.798127,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,1.6200466200466224,2.6245510511244854
7183,1,male,3,5,8857,1,10,49,15,16000,1472,3385.0,9.680344,28706.646,3,35961.016,1.0,1.0,1,0,0,1,0,15.0,38.37995337995338,10.620046620046622,112.78539021196369
7189,1,male,99,2,44,1,10,40,15,35000,2058,3386.0,10.463103,28706.646,3,35961.016,1.0,1.0,1,0,0,1,0,15.0,38.37995337995338,1.6200466200466224,2.6245510511244854
7189,2,male,98,2,44,2,98,45,,,,3387.0,,,,,,,,,,,,,38.37995337995338,6.620046620046622,43.82501725159071
7193,1,male,2,1,233,1,10,34,12,25000,2330,3388.0,10.126631,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-4.379953379953378,19.183991610565016
7194,1,male,1,1,1296,1,10,44,16,25168,2080,3389.0,10.133328,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,5.620046620046622,31.584924011497463
7203,1,male,2,1,3875,1,10,45,6,6500,1624,3390.0,8.779557,28706.646,1,14874.439,1.0,1.0,1,1,0,0,0,6.0,38.37995337995338,6.620046620046622,43.82501725159071
7206,1,male,4,2,3879,1,10,44,6,5120,1536,3391.0,8.54091,28706.646,1,14874.439,1.0,1.0,1,1,0,0,0,6.0,38.37995337995338,5.620046620046622,31.584924011497463
7208,1,male,99,1,5958,1,10,31,3,20000,2285,3392.0,9.903487,28706.646,1,12503.4375,1.0,1.0,1,1,0,0,0,3.0,38.37995337995338,-7.379953379953378,54.46371189028528
7216,8,male,98,2,8434,8,88,33,,,,3393.0,,,,,,,,,,,,,38.37995337995338,-5.379953379953378,28.94389837047177
7217,1,male,2,1,8785,1,10,45,15,0,0,3394.0,,28706.646,3,35961.016,0.0,0.0,0,0,0,1,0,0.0,38.37995337995338,6.620046620046622,43.82501725159071
7220,1,male,2,1,7722,1,10,31,11,40000,1682,3395.0,10.596635,28706.646,1,17138.35,1.0,1.0,1,1,0,0,0,11.0,38.37995337995338,-7.379953379953378,54.46371189028528
7221,1,male,2,4,5417,1,10,32,12,30000,2018,3396.0,10.308952,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-6.379953379953378,40.70380513037853
7222,3,male,99,9,2887,3,30,46,12,27000,2080,3397.0,10.203592,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,7.620046620046622,58.06511049168395
7227,1,male,4,4,7435,1,10,38,6,13200,2008,3398.0,9.487972,28706.646,1,14874.439,1.0,1.0,1,1,0,0,0,6.0,38.37995337995338,-0.37995337995337763,0.14436457093799576
7227,2,male,3,1,8233,1,10,40,6,9000,1872,3399.0,9.1049795,28706.646,1,14874.439,1.0,1.0,1,1,0,0,0,6.0,38.37995337995338,1.6200466200466224,2.6245510511244854
7228,1,male,3,2,6833,1,10,36,2,8320,1552,3400.0,9.026418,28706.646,1,10956.6,1.0,1.0,1,1,0,0,0,2.0,38.37995337995338,-2.3799533799533776,5.6641780907515065
7230,3,male,3,1,122,1,10,40,14,27000,2058,3401.0,10.203592,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,1.6200466200466224,2.6245510511244854
7231,1,male,2,1,2765,1,10,44,12,3500,2080,3402.0,8.160519,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,5.620046620046622,31.584924011497463
7232,1,male,2,1,2745,1,10,40,12,18000,1309,3403.0,9.798127,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,1.6200466200466224,2.6245510511244854
7236,4,male,99,1,7972,1,10,35,17,19175,2350,3404.0,9.861362,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,-3.3799533799533776,11.42408485065826
7237,1,male,3,1,7777,1,10,46,,,,3405.0,,,,,,,,,,,,,38.37995337995338,7.620046620046622,58.06511049168395
7238,1,male,4,1,2799,1,10,47,12,10400,1820,3406.0,9.249561,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,8.620046620046622,74.3052037317772
7239,1,male,3,1,9386,1,10,33,12,17000,2020,3407.0,9.740969,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-5.379953379953378,28.94389837047177
7240,1,male,2,1,4376,1,10,31,12,34064,2024,3408.0,10.435996,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-7.379953379953378,54.46371189028528
7242,170,male,99,2,8372,5,47,30,6,1503,166,3409.0,7.3152184,28706.646,1,14874.439,1.0,1.0,1,1,0,0,0,6.0,38.37995337995338,-8.379953379953378,70.22361865019204
7248,1,male,7,1,2549,1,10,42,,,,3410.0,,,,,,,,,,,,,38.37995337995338,3.6200466200466224,13.104737531310974
7249,1,male,2,1,7653,1,10,46,14,15100,2774,3411.0,9.62245,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,7.620046620046622,58.06511049168395
7266,1,male,4,1,2660,1,10,47,5,13162,1920,3412.0,9.485089,28706.646,1,10654.4,1.0,1.0,1,1,0,0,0,5.0,38.37995337995338,8.620046620046622,74.3052037317772
7268,1,male,3,1,6355,1,10,48,8,5611,680,3413.0,8.632484,28706.646,1,14200.359,1.0,1.0,1,1,0,0,0,8.0,38.37995337995338,9.620046620046622,92.54529697187044
7269,1,male,3,2,2681,1,10,39,10,17000,2000,3414.0,9.740969,28706.646,1,15501.527,1.0,1.0,1,1,0,0,0,10.0,38.37995337995338,0.6200466200466224,0.3844578110312405
7271,1,male,3,1,4890,1,10,31,11,18200,2080,3415.0,9.809176,28706.646,1,17138.35,1.0,1.0,1,1,0,0,0,11.0,38.37995337995338,-7.379953379953378,54.46371189028528
7272,1,male,2,1,5203,1,10,34,13,31000,2200,3416.0,10.3417425,28706.646,3,25369.125,1.0,1.0,1,0,0,1,0,13.0,38.37995337995338,-4.379953379953378,19.183991610565016
7273,1,male,3,1,1070,1,10,36,14,40000,1920,3417.0,10.596635,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,-2.3799533799533776,5.6641780907515065
7277,1,male,2,1,207,1,10,42,12,20000,2295,3418.0,9.903487,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,3.6200466200466224,13.104737531310974
7279,1,male,3,1,5561,1,10,40,6,18000,1928,3419.0,9.798127,28706.646,1,14874.439,1.0,1.0,1,1,0,0,0,6.0,38.37995337995338,1.6200466200466224,2.6245510511244854
7281,1,male,5,1,931,1,10,36,6,10000,1698,3420.0,9.2103405,28706.646,1,14874.439,1.0,1.0,1,1,0,0,0,6.0,38.37995337995338,-2.3799533799533776,5.6641780907515065
7283,1,male,5,1,6512,1,10,41,4,0,0,3421.0,,28706.646,1,10016.77,0.0,0.0,0,1,0,0,0,0.0,38.37995337995338,2.6200466200466224,6.86464429121773
7288,1,male,4,1,8313,1,10,43,17,70000,1960,3422.0,11.156251,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,4.620046620046622,21.34483077140422
7289,170,male,3,1,5058,1,10,30,12,26000,2750,3423.0,10.165852,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-8.379953379953378,70.22361865019204
7292,1,male,2,1,6676,1,10,38,11,13000,1040,3424.0,9.472705,28706.646,1,17138.35,1.0,1.0,1,1,0,0,0,11.0,38.37995337995338,-0.37995337995337763,0.14436457093799576
7293,1,male,3,1,4822,1,10,45,14,17000,2018,3425.0,9.740969,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,6.620046620046622,43.82501725159071
7294,1,male,1,1,6270,1,10,33,15,29000,2121,3426.0,10.275051,28706.646,3,35961.016,1.0,1.0,1,0,0,1,0,15.0,38.37995337995338,-5.379953379953378,28.94389837047177
7295,1,male,1,1,2788,1,10,46,10,80000,3598,3427.0,11.289782,28706.646,1,15501.527,1.0,1.0,1,1,0,0,0,10.0,38.37995337995338,7.620046620046622,58.06511049168395
7300,1,male,3,1,6424,1,10,30,11,32000,2750,3428.0,10.373491,28706.646,1,17138.35,1.0,1.0,1,1,0,0,0,11.0,38.37995337995338,-8.379953379953378,70.22361865019204
7303,2,male,99,2,1788,2,30,39,14,17000,1920,3429.0,9.740969,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,0.6200466200466224,0.3844578110312405
7303,3,male,3,1,1788,3,30,31,12,65000,2080,3430.0,11.082143,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-7.379953379953378,54.46371189028528
7305,1,male,5,4,6878,1,10,49,14,39144,2288,3431.0,10.575003,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,10.620046620046622,112.78539021196369
7310,1,male,2,1,1388,1,10,36,11,24000,2048,3432.0,10.085809,28706.646,1,17138.35,1.0,1.0,1,1,0,0,0,11.0,38.37995337995338,-2.3799533799533776,5.6641780907515065
7312,3,male,99,2,2726,3,30,37,,,,3433.0,,,,,,,,,,,,,38.37995337995338,-1.3799533799533776,1.904271330844751
7313,1,male,4,1,6765,1,10,38,11,8000,553,3434.0,8.987197,28706.646,1,17138.35,1.0,1.0,1,1,0,0,0,11.0,38.37995337995338,-0.37995337995337763,0.14436457093799576
7322,1,male,3,1,9448,1,10,36,11,22604,2340,3435.0,10.025882,28706.646,1,17138.35,1.0,1.0,1,1,0,0,0,11.0,38.37995337995338,-2.3799533799533776,5.6641780907515065
7326,1,male,2,1,3878,1,10,34,6,15000,2040,3436.0,9.615806,28706.646,1,14874.439,1.0,1.0,1,1,0,0,0,6.0,38.37995337995338,-4.379953379953378,19.183991610565016
7327,1,male,1,1,8819,1,10,32,6,7000,1908,3437.0,8.853665,28706.646,1,14874.439,1.0,1.0,1,1,0,0,0,6.0,38.37995337995338,-6.379953379953378,40.70380513037853
7328,1,male,3,1,205,1,10,32,6,12000,2032,3438.0,9.392662,28706.646,1,14874.439,1.0,1.0,1,1,0,0,0,6.0,38.37995337995338,-6.379953379953378,40.70380513037853
7332,1,male,4,1,7051,1,10,43,6,32000,2500,3439.0,10.373491,28706.646,1,14874.439,1.0,1.0,1,1,0,0,0,6.0,38.37995337995338,4.620046620046622,21.34483077140422
7335,1,male,99,2,3131,1,10,30,12,16000,2500,3440.0,9.680344,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-8.379953379953378,70.22361865019204
7340,1,male,5,1,5436,1,10,35,8,14090,2496,3441.0,9.553221,28706.646,1,14200.359,1.0,1.0,1,1,0,0,0,8.0,38.37995337995338,-3.3799533799533776,11.42408485065826
7343,1,male,2,1,3416,1,10,38,9,28000,2535,3442.0,10.23996,28706.646,1,15274.12,1.0,1.0,1,1,0,0,0,9.0,38.37995337995338,-0.37995337995337763,0.14436457093799576
7345,1,male,99,3,1506,1,10,31,12,6220,1204,3443.0,8.735525,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-7.379953379953378,54.46371189028528
7347,1,male,3,1,8228,1,10,41,14,31000,1980,3444.0,10.3417425,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,2.6200466200466224,6.86464429121773
7349,1,male,2,1,1470,1,10,44,5,0,0,3445.0,,28706.646,1,10654.4,0.0,0.0,0,1,0,0,0,0.0,38.37995337995338,5.620046620046622,31.584924011497463
7350,1,male,6,1,2432,1,10,50,9,21000,2160,3446.0,9.952278,28706.646,1,15274.12,1.0,1.0,1,1,0,0,0,9.0,38.37995337995338,11.620046620046622,135.02548345205693
7351,1,male,99,2,4529,1,10,30,15,27500,2000,3447.0,10.221941,28706.646,3,35961.016,1.0,1.0,1,0,0,1,0,15.0,38.37995337995338,-8.379953379953378,70.22361865019204
7353,1,male,99,1,441,1,10,48,14,26560,3120,3448.0,10.187161,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,9.620046620046622,92.54529697187044
7356,1,male,5,1,8337,1,10,48,6,16000,2970,3449.0,9.680344,28706.646,1,14874.439,1.0,1.0,1,1,0,0,0,6.0,38.37995337995338,9.620046620046622,92.54529697187044
7361,1,male,4,1,1170,1,10,32,12,27000,2205,3450.0,10.203592,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-6.379953379953378,40.70380513037853
7362,1,male,2,1,1220,1,10,32,17,50000,2160,3451.0,10.819778,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,-6.379953379953378,40.70380513037853
7363,1,male,4,1,3691,1,10,50,5,3000,520,3452.0,8.006368,28706.646,1,10654.4,1.0,1.0,1,1,0,0,0,5.0,38.37995337995338,11.620046620046622,135.02548345205693
7367,1,male,9,1,4877,1,10,50,,,,3453.0,,,,,,,,,,,,,38.37995337995338,11.620046620046622,135.02548345205693
7368,170,male,1,1,5171,1,10,48,12,27000,3326,3454.0,10.203592,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,9.620046620046622,92.54529697187044
7371,1,male,1,1,3856,1,10,30,10,900,245,3455.0,6.802395,28706.646,1,15501.527,1.0,1.0,1,1,0,0,0,10.0,38.37995337995338,-8.379953379953378,70.22361865019204
7374,1,male,1,1,7279,1,10,30,6,13000,1980,3456.0,9.472705,28706.646,1,14874.439,1.0,1.0,1,1,0,0,0,6.0,38.37995337995338,-8.379953379953378,70.22361865019204
7375,1,male,1,1,6526,1,10,33,11,17000,948,3457.0,9.740969,28706.646,1,17138.35,1.0,1.0,1,1,0,0,0,11.0,38.37995337995338,-5.379953379953378,28.94389837047177
7377,1,male,2,1,8842,1,10,33,13,20617,1992,3458.0,9.933871,28706.646,3,25369.125,1.0,1.0,1,0,0,1,0,13.0,38.37995337995338,-5.379953379953378,28.94389837047177
7378,1,male,2,1,1317,1,10,36,7,17601,1960,3459.0,9.775711,28706.646,1,15295.629,1.0,1.0,1,1,0,0,0,7.0,38.37995337995338,-2.3799533799533776,5.6641780907515065
7384,170,male,99,2,5948,3,30,30,14,26400,2400,3460.0,10.181119,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,-8.379953379953378,70.22361865019204
7384,171,male,2,1,5948,5,37,35,12,10360,847,3461.0,9.2457075,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-3.3799533799533776,11.42408485065826
7388,2,male,99,2,7066,71,30,30,12,1696,520,3462.0,7.436028,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-8.379953379953378,70.22361865019204
7390,1,male,3,1,3817,1,10,34,14,62000,2780,3463.0,11.034889,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,-4.379953379953378,19.183991610565016
7395,1,male,2,1,7161,1,10,42,17,35000,2141,3464.0,10.463103,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,3.6200466200466224,13.104737531310974
7397,1,male,2,1,3052,1,10,35,12,0,4018,3465.0,,28706.646,2,23669.322,0.0,0.0,0,0,1,0,0,0.0,38.37995337995338,-3.3799533799533776,11.42408485065826
7399,1,male,99,4,9276,1,10,37,13,18000,2000,3466.0,9.798127,28706.646,3,25369.125,1.0,1.0,1,0,0,1,0,13.0,38.37995337995338,-1.3799533799533776,1.904271330844751
7400,170,male,1,1,6471,1,10,42,14,6000,1040,3467.0,8.699514,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,3.6200466200466224,13.104737531310974
7404,1,male,1,1,3623,1,10,34,12,11000,2886,3468.0,9.305651,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-4.379953379953378,19.183991610565016
7408,1,male,3,1,2704,1,10,35,11,18200,2080,3469.0,9.809176,28706.646,1,17138.35,1.0,1.0,1,1,0,0,0,11.0,38.37995337995338,-3.3799533799533776,11.42408485065826
7409,1,male,2,1,7602,1,10,33,10,0,0,3470.0,,28706.646,1,15501.527,0.0,0.0,0,1,0,0,0,0.0,38.37995337995338,-5.379953379953378,28.94389837047177
7411,1,male,2,1,3208,1,10,37,14,26500,1860,3471.0,10.1849,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,-1.3799533799533776,1.904271330844751
7412,1,male,4,1,2705,1,10,33,6,7000,1500,3472.0,8.853665,28706.646,1,14874.439,1.0,1.0,1,1,0,0,0,6.0,38.37995337995338,-5.379953379953378,28.94389837047177
7413,1,male,5,5,5292,1,10,39,11,4960,1920,3473.0,8.509161,28706.646,1,17138.35,1.0,1.0,1,1,0,0,0,11.0,38.37995337995338,0.6200466200466224,0.3844578110312405
7415,1,male,4,1,1580,1,10,35,8,28000,2225,3474.0,10.23996,28706.646,1,14200.359,1.0,1.0,1,1,0,0,0,8.0,38.37995337995338,-3.3799533799533776,11.42408485065826
